Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1306940525413642240,my brain cells after 3 cold brews and rewriting the same function 10 times to gain an extra 0.1% speedup https://t.co/SKQS6wbokv,PROGRAMMING MEMES,sigsegmeme,2020-09-18T12:57:57.000Z,Fri Sep 18 12:57:57 +0000 2020,49,7,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1306940495587876865/pu/pl/3Yx7yytpdhC7L9i4.m3u8?tag=10,,,
1306731978805444608,junior devs when the tech lead gets back from vacation early https://t.co/JVlFm3nHpd,PROGRAMMING MEMES,sigsegmeme,2020-09-17T23:09:16.000Z,Thu Sep 17 23:09:16 +0000 2020,46,10,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1306731939320270849/pu/vid/310x270/UY9dMx_Z7lSkLi6X.mp4?tag=10,,,
1306095686337859585,when you find out someone committed code with tabs instead of spaces https://t.co/mSiu4fmJq7,PROGRAMMING MEMES,sigsegmeme,2020-09-16T05:00:52.000Z,Wed Sep 16 05:00:52 +0000 2020,40,10,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EiAvGnCWsAAKvBg.jpg,,,
1305878623623294977,when you pick the cheaper dev on Upwork https://t.co/nRKorIukpv,PROGRAMMING MEMES,sigsegmeme,2020-09-15T14:38:20.000Z,Tue Sep 15 14:38:20 +0000 2020,39,7,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Eh9pr7MX0AAvtl8.jpg,,,
1305354745129955328,🔥🔥🔥 https://t.co/n00F7liVwk,PROGRAMMING MEMES,sigsegmeme,2020-09-14T03:56:38.000Z,Mon Sep 14 03:56:38 +0000 2020,59,15,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Eh2NOEfX0AEg2mc.jpg,,,
1303722780811198467,donate? no thanks ❤️ https://t.co/0g6ZVNWWXe,PROGRAMMING MEMES,sigsegmeme,2020-09-09T15:51:47.000Z,Wed Sep 09 15:51:47 +0000 2020,28,5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EhfA9VwWoAAR22-.jpg,,,
1299544412570226689,I misused “your” so you know I’m a human or at least a relatively well trained AI,PROGRAMMING MEMES,sigsegmeme,2020-08-29T03:08:26.000Z,Sat Aug 29 03:08:26 +0000 2020,8,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
1299541523462324224,happy friday everyone unless your a Linux server 🎉 https://t.co/w7N4Bhscr8,PROGRAMMING MEMES,sigsegmeme,2020-08-29T02:56:58.000Z,Sat Aug 29 02:56:58 +0000 2020,30,8,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EgjmIKDXkAAd-HF.jpg,,,
1299463835150102529,when rediscover your old side project prototype you deployed years ago and forgot about but now there’s a whole community using it https://t.co/5Jh6zdntwt,PROGRAMMING MEMES,sigsegmeme,2020-08-28T21:48:15.000Z,Fri Aug 28 21:48:15 +0000 2020,17,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EgifeEvXsAgQ_zc.jpg,,,
1299178346467729410,when you roll your own hashing algorithm https://t.co/CLxGOvVe6T,PROGRAMMING MEMES,sigsegmeme,2020-08-28T02:53:50.000Z,Fri Aug 28 02:53:50 +0000 2020,48,14,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Egeb0dkXkAYqr6e.jpg,,,
1293223548664918016,evaluating an open source library that uses LESS instead of SASS https://t.co/PuDHJxR4Rf,PROGRAMMING MEMES,sigsegmeme,2020-08-11T16:31:35.000Z,Tue Aug 11 16:31:35 +0000 2020,6,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,animated_gif,https://video.twimg.com/tweet_video/EfJz9RPWAAEonMZ.mp4,,,
1293173549105020928,"@dev_johannes I know this is a meme page and am sorry for breaking character
https://t.co/aJ4XZLoPmV",PROGRAMMING MEMES,sigsegmeme,2020-08-11T13:12:54.000Z,Tue Aug 11 13:12:54 +0000 2020,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,https://www.freecodecamp.org/news/code-comments-the-good-the-bad-and-the-ugly-be9cc65fbf83/ ,0,1,,,,,
1293172252087922690,"@dev_johannes comment the why, not the how https://t.co/Clysb2QgbK",PROGRAMMING MEMES,sigsegmeme,2020-08-11T13:07:45.000Z,Tue Aug 11 13:07:45 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,animated_gif,https://video.twimg.com/tweet_video/EfJFTlJX0AAgxx3.mp4,,,
1292823021930131457,when someone on here says that commenting code is unnecessary if your variable names are good enough https://t.co/xeC7ruR9pJ,PROGRAMMING MEMES,sigsegmeme,2020-08-10T14:00:02.000Z,Mon Aug 10 14:00:02 +0000 2020,50,10,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EfEHrz0XkAMHtn8.jpg,,,
1292558848662937604,"kill one legacy codebase, create a new one in its place https://t.co/1C6A1ZaZaa",PROGRAMMING MEMES,sigsegmeme,2020-08-09T20:30:18.000Z,Sun Aug 09 20:30:18 +0000 2020,29,7,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,animated_gif,https://video.twimg.com/tweet_video/EfAXaqmXkAIoM-c.mp4,,,
1291864554394333184,new grad engineers presenting their proposed system architecture at the team review https://t.co/3ersct3dBK,PROGRAMMING MEMES,sigsegmeme,2020-08-07T22:31:26.000Z,Fri Aug 07 22:31:26 +0000 2020,41,5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Ee2f9u6XYAgTZEy.jpg,,,
1291420955298889728,@memenetes,PROGRAMMING MEMES,sigsegmeme,2020-08-06T17:08:43.000Z,Thu Aug 06 17:08:43 +0000 2020,1,0,qam,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1291401672196067329,k8s vibes be toxic sometimes https://t.co/QUa96zH4fM,PROGRAMMING MEMES,sigsegmeme,2020-08-06T15:52:06.000Z,Thu Aug 06 15:52:06 +0000 2020,55,6,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Eev6-d8XgAY0l8t.jpg,,,
1291217874938474496,me to the broken ass code ive been working on all week https://t.co/jPyGecNfmF,PROGRAMMING MEMES,sigsegmeme,2020-08-06T03:41:45.000Z,Thu Aug 06 03:41:45 +0000 2020,157,41,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EetTz8wXYAM77BB.jpg,,,
1288073724491698186,not sure how anything worked when you laid out your website with a bunch of &lt;br&gt; and &amp;nbsp;,PROGRAMMING MEMES,sigsegmeme,2020-07-28T11:28:01.000Z,Tue Jul 28 11:28:01 +0000 2020,4,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,,,,,
1288073390109196291,i tried to make these line up properly on desktop and mobile like 30 times but as it turns out i'm not very smart,PROGRAMMING MEMES,sigsegmeme,2020-07-28T11:26:42.000Z,Tue Jul 28 11:26:42 +0000 2020,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,,,,,
1288072840923811843,tech unicorns 2014     tech unicorns 2020 https://t.co/EVsCJNlxG5,PROGRAMMING MEMES,sigsegmeme,2020-07-28T11:24:31.000Z,Tue Jul 28 11:24:31 +0000 2020,16,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EeAnQp5WAAACeeO.jpg,https://pbs.twimg.com/media/EeAnRtNWsAEZLjf.jpg,,
1285558374877323264,@iamdevloper https://t.co/wKgt24P2eK,PROGRAMMING MEMES,sigsegmeme,2020-07-21T12:52:55.000Z,Tue Jul 21 12:52:55 +0000 2020,5,0,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,animated_gif,https://video.twimg.com/tweet_video/Edc4hWMWsAAYnbS.mp4,,,
1284614755295076353,drop an F in the chat for the Cloudflare SREs this week https://t.co/EhlI86o4Lp,PROGRAMMING MEMES,sigsegmeme,2020-07-18T22:23:19.000Z,Sat Jul 18 22:23:19 +0000 2020,41,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EdPeT4UXYAE8cMq.jpg,,,
1283486657350492160,Sorry this meme arrived 3 years late I was waiting for my laptop to finish compiling libreoffice,PROGRAMMING MEMES,sigsegmeme,2020-07-15T19:40:39.000Z,Wed Jul 15 19:40:39 +0000 2020,13,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
1283485875066646529,"me: *runs make -j8*

my laptop speakers: https://t.co/FcabNCtk5v",PROGRAMMING MEMES,sigsegmeme,2020-07-15T19:37:33.000Z,Wed Jul 15 19:37:33 +0000 2020,40,11,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1283485836256792577/pu/pl/ipgfYGCnd1_cpRzj.m3u8?tag=10,,,
1281823304299343873,@memenetes Ok,PROGRAMMING MEMES,sigsegmeme,2020-07-11T05:31:05.000Z,Sat Jul 11 05:31:05 +0000 2020,1,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1281261911674204161,yeah I know CockroachDB isn't the only one https://t.co/J76B7TCXGT,PROGRAMMING MEMES,sigsegmeme,2020-07-09T16:20:19.000Z,Thu Jul 09 16:20:19 +0000 2020,20,9,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Ecf0lj_U0AAsYgp.jpg,,,
1280995054706847744,when you forget to add PagerDuty to your do not disturb exceptions so you sleep through your company burning to the ground https://t.co/tbo0zsW2DD,PROGRAMMING MEMES,sigsegmeme,2020-07-08T22:39:55.000Z,Wed Jul 08 22:39:55 +0000 2020,27,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EccCNmFU0AAQTlw.jpg,,,
1280976863561609216,what’s an option type https://t.co/01hGcbESqG,PROGRAMMING MEMES,sigsegmeme,2020-07-08T21:27:38.000Z,Wed Jul 08 21:27:38 +0000 2020,55,12,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EcbxqlQUMAEewoU.jpg,,,
1280602906438164481,this meme is a true story,PROGRAMMING MEMES,sigsegmeme,2020-07-07T20:41:40.000Z,Tue Jul 07 20:41:40 +0000 2020,10,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
1280602779937955840,Walking back into the office of the company that laid you off 2 months before they acquired the company you just started a job at https://t.co/ylpg82NlXl,PROGRAMMING MEMES,sigsegmeme,2020-07-07T20:41:09.000Z,Tue Jul 07 20:41:09 +0000 2020,27,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1280602758538620928/pu/pl/uSIA7lZm6HaQhBii.m3u8?tag=10,,,
1280600460257161218,@iamdevloper https://t.co/OgxvRYmnd4,PROGRAMMING MEMES,sigsegmeme,2020-07-07T20:31:56.000Z,Tue Jul 07 20:31:56 +0000 2020,70,6,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,photo,https://pbs.twimg.com/media/EcWbT8CVcAENZ2l.jpg,,,
1280569164516581376,"them: welcome to the job, take some time to get acquainted with our Ruby on Rails monolith, its a little messy lol

me: https://t.co/MvNiaOt4h2",PROGRAMMING MEMES,sigsegmeme,2020-07-07T18:27:35.000Z,Tue Jul 07 18:27:35 +0000 2020,27,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EcV9ulsU4AACTZj.jpg,,,
1275172552604659712,RT @sigsegmeme : recruiters in your inbox after company layoffs https://t.co/PrNkfe8yCi,PROGRAMMING MEMES,sigsegmeme,2020-06-22T21:03:22.000Z,Mon Jun 22 21:03:22 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,animated_gif,https://video.twimg.com/tweet_video/EER4l_aXkAEbJLC.mp4,,,
1275150669754728448,"generic programming: *exists*

Go developers: https://t.co/0JHzmcZLOE",PROGRAMMING MEMES,sigsegmeme,2020-06-22T19:36:25.000Z,Mon Jun 22 19:36:25 +0000 2020,30,5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1275150649366155269/pu/vid/356x270/u2cmYcAqu7tqlS6L.mp4?tag=10,,,
1273789286207250433,documentation like this ❤️ https://t.co/rWJ7kAjeFa,PROGRAMMING MEMES,sigsegmeme,2020-06-19T01:26:46.000Z,Fri Jun 19 01:26:46 +0000 2020,148,26,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Ea1nQrgWoAEwb9L.jpg,,,
1273400502680600576,"them: you can’t just start drinking at noon on a Tuesday!

me, having just spent the last 3 hours debugging what turned out to be a typo: https://t.co/ATQlxsY2rX",PROGRAMMING MEMES,sigsegmeme,2020-06-17T23:41:53.000Z,Wed Jun 17 23:41:53 +0000 2020,77,16,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EawHAdnVAAAicNM.jpg,,,
1272688285760942082,theres probably an emacs macro to unbreak your wrist though https://t.co/rK5TG63vug,PROGRAMMING MEMES,sigsegmeme,2020-06-16T00:31:47.000Z,Tue Jun 16 00:31:47 +0000 2020,17,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/Eal_QARU4AE1Ycs.jpg,,,
1272644160013496324,typically launched with a 3 page blog post as well https://t.co/KXeq3M0d5B,PROGRAMMING MEMES,sigsegmeme,2020-06-15T21:36:26.000Z,Mon Jun 15 21:36:26 +0000 2020,32,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EalXHhlVcAArSb-.jpg,,,
1271680812841197569,just gonna leave this here for ya https://t.co/TBToFDOM2L,PROGRAMMING MEMES,sigsegmeme,2020-06-13T05:48:27.000Z,Sat Jun 13 05:48:27 +0000 2020,36,9,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EaXq9UZU8AEmDib.jpg,,,
1269831107672862721,your startups CEO on the phone with the VC after you blow a years worth of funding in 6 weeks https://t.co/s66wlY1I7c,PROGRAMMING MEMES,sigsegmeme,2020-06-08T03:18:23.000Z,Mon Jun 08 03:18:23 +0000 2020,19,5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1269830845763735552/pu/pl/1XuO-cPDzCbAt8KZ.m3u8?tag=10,,,
1267665392945823745,If you don’t get this one you’re either incredibly lucky or suffering from Stockholm Syndrome,PROGRAMMING MEMES,sigsegmeme,2020-06-02T03:52:36.000Z,Tue Jun 02 03:52:36 +0000 2020,5,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
1267664177419759616,Buckle up for some exception-based control flow partner https://t.co/1TzLsniGnt,PROGRAMMING MEMES,sigsegmeme,2020-06-02T03:47:46.000Z,Tue Jun 02 03:47:46 +0000 2020,21,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1267664147312971778/pu/vid/320x320/DnY9_KtvDE1Vqxog.mp4?tag=10,,,
1264790876028653568,I’ve been away from computer building for so long I wondered if they changed the direction CPU pins went https://t.co/13aeJZk38a,PROGRAMMING MEMES,sigsegmeme,2020-05-25T05:30:18.000Z,Mon May 25 05:30:18 +0000 2020,7,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nixcraft/status/1264631299328757761 ,0,0,,,,,
1264695056465788928,"RT @garybernhardt : A proposal: replace the binary distinction between ""junior"" and ""senior"" software developer with a continuous metric: when you say ""please describe the problems with the programming language that you've used the most"", how long does it take before they stop talking?",PROGRAMMING MEMES,sigsegmeme,2020-05-24T23:09:33.000Z,Sun May 24 23:09:33 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1262795550065397760,@iamdevloper @autonomousdotai the grift is real,PROGRAMMING MEMES,sigsegmeme,2020-05-19T17:21:35.000Z,Tue May 19 17:21:35 +0000 2020,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,,,
1261329405588185089,week 12 of quarantine and it’s your turn at the team standup https://t.co/QzRQwaO5VK,PROGRAMMING MEMES,sigsegmeme,2020-05-15T16:15:39.000Z,Fri May 15 16:15:39 +0000 2020,85,23,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1261329353058791425/pu/vid/360x422/dDSkg_3LSb_EP14k.mp4?tag=10,,,
1260720604245827586,don't forget about baby alpine linux https://t.co/Kfk829CQlR,PROGRAMMING MEMES,sigsegmeme,2020-05-13T23:56:29.000Z,Wed May 13 23:56:29 +0000 2020,9,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/EX76g3rWkAAG_3x.jpg,,,
1260718039969996801,Ubuntu vs Arch Linux https://t.co/ebmQHcluUV,PROGRAMMING MEMES,sigsegmeme,2020-05-13T23:46:18.000Z,Wed May 13 23:46:18 +0000 2020,36,5,pl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EX74MWQWsAIvpJT.jpg,https://pbs.twimg.com/media/EX74MWSWAAAqK1k.jpg,,
1260010669937553408,@jwgur same energy,PROGRAMMING MEMES,sigsegmeme,2020-05-12T00:55:28.000Z,Tue May 12 00:55:28 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1259991882966413312,rust programmers when its been 5 minutes since they told someone that its better than everything else https://t.co/mYvri0pfuH,PROGRAMMING MEMES,sigsegmeme,2020-05-11T23:40:49.000Z,Mon May 11 23:40:49 +0000 2020,96,14,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXxjEIbWsAE2rjt.png,,,
1259547554682941447,looking at any code you wrote more than 6 months ago https://t.co/2bdKbyDbOm,PROGRAMMING MEMES,sigsegmeme,2020-05-10T18:15:12.000Z,Sun May 10 18:15:12 +0000 2020,94,20,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXrPUYRWAAI3t0O.jpg,,,
1258795691230494725,when you `npm start` your electron app and watch your CPU start to melt https://t.co/9mc12TEy0u,PROGRAMMING MEMES,sigsegmeme,2020-05-08T16:27:34.000Z,Fri May 08 16:27:34 +0000 2020,44,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXgji-zWsAQcSTy.jpg,,,
1258794725118795779,@cubusaddendum I will not be accepting critique of my bash shitposts,PROGRAMMING MEMES,sigsegmeme,2020-05-08T16:23:44.000Z,Fri May 08 16:23:44 +0000 2020,9,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1258791856659447808,"peep my soundcloud

for ((i=0 ; ;i++ )); do echo ""\a""; delay=$([[ $(($i % 5)) == ""0"" ]] &amp;&amp; echo 0.3 || echo 0.7); sleep $delay; done",PROGRAMMING MEMES,sigsegmeme,2020-05-08T16:12:20.000Z,Fri May 08 16:12:20 +0000 2020,66,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,,,,,
1258435920963022848,c++ programmers buying a monitor that can fit linker errors on one screen https://t.co/2FYS1oT7Y1,PROGRAMMING MEMES,sigsegmeme,2020-05-07T16:37:58.000Z,Thu May 07 16:37:58 +0000 2020,10610,2579,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXbb_W5X0A0GWBh.jpg,,,
1258184640696893441,congratulations you’re hired https://t.co/ZLOkWprXXB,PROGRAMMING MEMES,sigsegmeme,2020-05-06T23:59:28.000Z,Wed May 06 23:59:28 +0000 2020,29,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXX4QrvUYAElVRn.jpg,,,
1257503769962692610,if you know you know https://t.co/bJNXrDUN0A,PROGRAMMING MEMES,sigsegmeme,2020-05-05T02:53:56.000Z,Tue May 05 02:53:56 +0000 2020,87,12,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXONA3WXsAM0YqQ.jpg,,,
1257498742216933377,Now fix it clown https://t.co/urpBPwNm1j,PROGRAMMING MEMES,sigsegmeme,2020-05-05T02:33:57.000Z,Tue May 05 02:33:57 +0000 2020,31,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXOIcNQXQAAqZ8V.jpg,,,
1257059838179377153,The revolution of the next 12-18months is here https://t.co/Dc4dtIKjT8,PROGRAMMING MEMES,sigsegmeme,2020-05-03T21:29:55.000Z,Sun May 03 21:29:55 +0000 2020,20,6,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EXH5QouXkAEmAvg.jpg,,,
1255318887484227584,umm yes I need three new mech keyboards. where my mx blues at https://t.co/YFuRQ7sbQQ,PROGRAMMING MEMES,sigsegmeme,2020-04-29T02:12:00.000Z,Wed Apr 29 02:12:00 +0000 2020,31,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EWvJ34_WsAAUbFW.jpg,,,
1254604460313239558,"them: we’ll create a v2 and move our customers over, the migration won’t last forever
the migration: https://t.co/SCoJfk6J7X",PROGRAMMING MEMES,sigsegmeme,2020-04-27T02:53:07.000Z,Mon Apr 27 02:53:07 +0000 2020,16,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EWlAGdgXQAcdrWq.jpg,,,
1253516664823590915,when the ELK team says that you can’t log as much as you want https://t.co/N8n4gLBK7N,PROGRAMMING MEMES,sigsegmeme,2020-04-24T02:50:36.000Z,Fri Apr 24 02:50:36 +0000 2020,9,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EWViwvgXgAAEMR9.jpg,,,
1252433437916463106,walking into the incident review with your entire management chain after you brought the site down for 12 hours https://t.co/4nDOOvto1G,PROGRAMMING MEMES,sigsegmeme,2020-04-21T03:06:15.000Z,Tue Apr 21 03:06:15 +0000 2020,45,6,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EWGJkjBUcAsPWDl.jpg,,,
1252088356391059456,when the web server has an expired certificate https://t.co/8nSZkawsvD,PROGRAMMING MEMES,sigsegmeme,2020-04-20T04:15:01.000Z,Mon Apr 20 04:15:01 +0000 2020,34,11,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1252088331820818434/pu/vid/642x360/-oNwXLfx7VeeKkpM.mp4?tag=10,,,
1249908829778821121,when your name is bob and you go to a cryptography conference https://t.co/0pYNqJhpUA,PROGRAMMING MEMES,sigsegmeme,2020-04-14T03:54:21.000Z,Tue Apr 14 03:54:21 +0000 2020,37,11,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EViRdIDXQAEozRE.jpg,,,
1249738773186871298,your PM after you finally ship the product but it's loaded with technical debt and has outages like its a feature https://t.co/l0z18xLgah,PROGRAMMING MEMES,sigsegmeme,2020-04-13T16:38:37.000Z,Mon Apr 13 16:38:37 +0000 2020,17,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EVf1_i5WAAA05y_.jpg,,,
1247940855358464000,me estimating how long the project is going to take https://t.co/lP1q0geA3k,PROGRAMMING MEMES,sigsegmeme,2020-04-08T17:34:20.000Z,Wed Apr 08 17:34:20 +0000 2020,79,27,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1247940793391697920/pu/vid/458x360/fG9TNbw0ulf4D1Xz.mp4?tag=10,,,
